Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
-2.1168776830090574,163.4868,0,2,8.430770094446888,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.488810779830175,33.5874,1,1,6.453897733350811,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.311993846826527,212.6902,0,2,6.457037453306126,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.0056389350025485,159.8236,2,0,5.775318983907496,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.4966664790932174,256.7672,1,2,8.377089945103515,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.6094843041738938,217.6482,1,2,8.09734200106984,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.018103575471916,185.7898,1,2,7.870646048925669,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.3269304385735534,131.3284,1,2,7.184086177432987,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-4.199110987719771,72.4038,2,0,5.40137658124291,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.4210110685433115,163.1184,2,0,8.438867304661924,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.082047027787061,127.102,1,2,7.479315453580971,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.9637006965423944,109.1596,1,2,4.680830474104287,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.941844735732244,38.7164,1,0,6.361727275071239,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,155.463,2,1,8.310916100782617,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.152931050780461,163.221,1,1,7.492387535074993,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.50341977301204,173.6054,1,0,6.551682453733558,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.071847918354853,176.0028,1,1,7.12264051206214,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-11.512925464970229,127.902,1,1,7.6734714670254975,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.466974600143855,75.2038,1,2,6.248674415856583,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.2715064947713905,117.2466,1,0,7.713822762365166,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.395083748984823,173.8738,2,0,5.850901662814463,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.795508915625256,170.8764,1,2,7.711142993020035,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.1641473748893985,194.982,1,1,8.035703694616055,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.6265547752886698,160.792,1,2,8.209367188150857,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.969731596120587,94.312,1,2,7.8307133387458405,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.707180460607171,106.1306,2,1,7.645212129844375,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.461503160442989,153.4314,1,2,7.529179154884279,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.517516394825969,189.9846,1,2,8.718452166353536,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-11.512925464970229,219.4456,2,0,8.03742634792193,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.901503896869531,194.4452,2,0,8.534910353483829,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.470291929746568,103.899,1,0,7.581098147344483,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.089603080832116,185.2608,1,2,5.2136349662945065,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.00672129482876,99.67,1,2,7.861965882127686,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.782146486359429,195.5136,1,2,7.467212431478481,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.3622824748782603,120.6782,2,1,7.178515132425909,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.832764697623457,150.1708,1,0,7.9041408070193535,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.1941246670267684,64.6826,1,1,7.001158377826649,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.271121168707065,222.3746,1,2,8.632192803162082,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.8813276232609613,108.1938,1,2,6.060932795585385,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.284058660198255,47.5034,0,2,6.281588778809815,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.868652979897828,133.7942,1,2,7.451488234150586,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.615435702505848,220.3456,1,1,7.595593597438111,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.501937364625644,167.6816,1,1,7.5205584118868805,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.8125113048399428,144.6444,1,0,7.810942457056852,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.1057183816960623,96.9752,1,2,7.453419109425523,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.017784876603301,98.0726,1,1,7.474038396510002,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.5340460507334965,152.8366,2,0,7.962623046289015,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.7302195706245405,177.737,0,2,7.657870526656131,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.639761496055744,255.1356,1,2,8.246704858488782,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.025470012566856,246.346,1,1,6.605349353996271,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,155.263,1,0,6.439113937401055,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.6165286906617946,261.691,2,1,8.344708535676197,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.067121213321222,172.0422,1,2,8.482266620104616,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.3832383837021367,75.867,1,2,7.803902081403157,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.942177042275594,103.799,1,1,7.034554444685511,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,119.8124,1,2,7.414074932093228,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.8689470527622003,233.6642,0,2,8.281519314948953,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.026708194370329,161.3578,1,1,7.023941137607853,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.035939738806725,175.9686,1,2,8.676990267730151,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.534435564766628,97.2042,2,0,7.430393702090003,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.959436176643213,173.5738,1,2,7.1036646107576615,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.641800047694519,252.6356,1,1,7.841239751691221,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.1570170472883268,161.921,1,0,7.6594416188807575,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.909845298467321,131.031,2,1,6.945675156030271,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-11.512925464970229,228.4668,1,0,8.2728861678262,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.1006038602974457,101.5674,1,2,7.396260695926431,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.2925595293438756,116.8834,1,1,7.882019860360415,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.9449640289809733,111.0228,1,2,5.39836906031481,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-4.373783344143766,167.6474,1,2,8.262117753396575,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-4.395304638494398,162.8894,1,2,6.472589866071413,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.02875398631513,89.7172,1,2,7.3814456102328645,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.7452103303175344,262.7594,1,1,8.862880525447846,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.8034698909025355,162.5526,1,1,6.894381862149452,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.7871587453704776,179.3318,1,1,7.141263024011316,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.052602761560312,111.9886,2,1,7.276177222955331,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.891620252941859,196.8768,1,0,7.075352978167843,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.73670448841115,120.8414,0,2,7.635933547884302,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.9220983189235525,196.6426,0,2,8.545062724928,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.9341698528295932,190.6504,2,0,6.3548068323465525,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.1291793497332447,157.7946,1,1,7.0072043454025925,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.772781460812667,87.2514,1,2,7.316796525079626,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.5501417206600223,106.3596,2,0,7.97666725082932,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.621192133153985,261.291,1,2,8.616642250594005,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.9601881777083219,252.9382,1,0,7.928665527642253,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.682188452705333,101.999,1,2,6.428418648456116,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-11.512925464970229,126.6994,2,0,5.549071454534305,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.76645447569749,154.634,0,2,7.7393635605376785,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.0478715045924467,118.1782,1,2,7.871662309171857,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.203925945429419,42.7428,1,2,6.673260558724076,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.9071628709169026,197.5084,2,1,7.998377737126475,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-11.512925464970229,44.1086,1,1,7.016802499384835,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.703741908846141,103.099,0,2,5.735271484046198,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.8280115280791702,65.7168,1,2,7.712930303586134,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.3169041204043888,141.0154,0,2,7.898965194745927,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.735917379047266,116.0808,1,2,5.45686526442599,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.4102080157686405,236.6906,1,2,8.035919188636232,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.9408337189576683,37.219,1,1,6.165516609859124,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.309174586094639,51.3666,1,1,6.9815619150244075,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.0813467955238134,90.9488,1,1,6.451799096726965,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.3732131792877147,127.3652,1,0,7.345998861461802,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.886411842513925,144.2102,2,1,8.31451028859986,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-4.6370442082844265,122.873,1,1,8.145794384311838,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9533176298238821,89.7172,2,0,7.056023212193236,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.9118625597574996,63.8168,1,2,6.86563244915906,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.455128488863038,99.47,1,2,5.702481662299875,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.883230769552848,150.6024,0,2,7.795168401470204,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-11.512925464970229,229.201,2,1,8.075835795915038,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.705428410999454,163.8868,1,2,5.7917127931785854,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.7306786133707224,79.3986,1,0,6.753303265425097,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,159.4604,0,2,8.061236996539616,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.663005671643691,233.9616,1,1,7.2486246980964575,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.3369820432213975,56.9588,1,1,6.612530713308113,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.954943571989633,189.253,0,2,8.190162208367568,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.8742716540518956,264.091,2,0,5.572119849084023,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.1237369324599973,110.657,1,1,7.995016389435084,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.9717567173215056,46.1376,2,1,5.949341732930243,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.4511472030087416,50.9692,1,2,5.976740706413612,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.4978598251091917,48.7034,2,1,6.281588778809815,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.3727233714783087,173.1422,1,2,8.51735793984447,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.2976753057495722,111.8886,1,2,7.419278065673571,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.0146762428025284,152.4682,1,0,7.799544776052024,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-5.251283791898062,265.1884,0,2,8.52412503259585,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.517819628194329,259.6936,2,1,7.6439374324184755,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.503508365906751,120.844,2,0,7.676562659580819,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.544543117115827,185.1898,2,0,5.924735922777613,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.6517631757141,64.551,1,2,7.091549925246835,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.8715198529815558,63.2168,2,0,7.453419109425523,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.8636912609942957,240.4512,2,1,8.857683745204845,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.916558127586374,195.0768,1,0,7.586178598551058,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.843542160095867,153.6314,1,1,8.570633026236575,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.488113125039618,224.4062,1,2,5.419234197844621,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.9107542606253274,128.831,1,2,7.50529093983945,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.2785151425101775,230.6352,0,2,8.652751530146842,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.020614832683064,186.5898,1,0,8.563793227576676,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,179.2344,2,1,7.669127681127895,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.8772157114383776,40.3454,2,1,6.680807764264401,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-4.736127066942212,266.6884,1,2,5.579686089180726,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.9684067424618326,147.6392,1,0,7.569829460633168,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.9806248405499327,158.4578,1,1,7.275255563910293,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,102.999,2,0,8.003954996405893,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.1041433425124194,95.3752,1,1,7.047954004214644,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.6914422151826205,149.9392,1,0,7.307465197713018,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.243119159024244,95.641,1,2,7.460339552230134,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.9857326432424849,94.4094,1,1,7.551810955224268,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.3434112333562283,127.3678,1,1,6.231801854984372,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.9487403151999918,170.4132,1,1,8.388664853473113,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9847114864788902,161.7578,1,0,7.380616078875656,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.25942754320757,113.5544,1,1,6.796639578417125,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,190.8162,2,1,8.092874081384535,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-4.150220107525178,182.5976,1,2,7.396260695926431,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.3757235168501163,54.6956,0,2,6.639010636121509,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.262322876421134,64.751,0,2,4.840258197369404,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.5693898685363772,228.1694,2,0,5.4309645371134305,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.1041751839119116,94.4778,1,1,7.874198450516498,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9976308200183817,186.0924,1,2,8.165294141859395,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.6700222422668607,217.5166,1,1,6.481806521034574,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.4644794125143665,160.3578,1,1,7.786081184906432,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.5025244559450215,46.8034,1,2,6.974735950017627,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.3591819427800127,141.5496,1,0,7.588877655506545,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.55832670825638,91.0146,1,1,7.221265180397894,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.68997845326693,57.8562,2,0,5.873629913245434,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.6332335680120176,250.9408,2,0,6.909117560654959,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.793714255229961,164.5526,1,1,7.40520748186159,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.345072978894112,84.7224,1,0,7.389703295420637,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.5148565695791296,88.9514,1,2,8.147144823405798,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.052542623309605,178.337,2,1,7.252405420909527,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.8314245968188665,169.7448,1,0,8.082850472892686,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.5665288812527085,116.4492,0,2,7.748021623243263,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.85233468062452,55.1298,2,1,7.123177424822386,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.6072582895388332,88.8514,2,0,5.582195500691571,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.543388299659897,113.286,1,2,7.907086317238251,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.4650454851928227,52.564,2,1,6.460167346266008,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-5.250452773444524,265.8884,2,0,7.8822711482110215,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.610356522253302,106.328,1,1,6.7478494148064545,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.7552343918075874,148.205,1,2,6.107946759282465,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.4577485872113525,229.3668,1,1,7.742257918551461,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.06085717773382,88.283,1,2,4.498508935852954,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.306298277246833,178.7318,2,0,7.141263024011316,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.222184933756486,208.5638,1,1,7.730922235526783,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.2734678699455118,63.0826,0,2,5.777382968064364,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.323497197093183,186.3924,1,0,7.16676531662289,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.043698561142099,240.288,1,0,7.78192317477508,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.2560153372230634,210.6586,0,2,8.610232359879866,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-11.512925464970229,171.5764,1,1,8.442030499240854,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.1881020831046585,123.0388,1,2,7.591569447158654,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-11.512925464970229,45.9402,1,2,6.771779541379028,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.1720539298034884,43.8428,0,2,5.169183206197244,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.5911631894366036,176.6344,0,2,7.582116304562834,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.576121239184264,111.8202,0,2,7.61350452391541,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.25090696306517,117.1808,2,0,7.536306768770359,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.5156048260296537,261.1936,1,1,7.7617204675427045,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.8665614368495587,231.9642,1,0,8.013255329133205,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.9955271545923234,243.9144,1,1,8.44575596564226,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.8529280706336273,219.4824,2,0,7.465689201946671,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-11.512925464970229,232.9616,1,1,7.941771875100644,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.177559071205423,187.0924,2,1,7.523440258246177,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.4894948646178674,45.1402,1,2,3.8273407684303042,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.357848307698567,157.5288,1,1,7.359650950542649,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9710418840958368,144.976,0,2,7.931300575270777,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.664290339562229,168.2474,1,2,8.071062517177259,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.5600567309025406,116.9492,1,1,7.748021623243263,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.2850929760094973,55.1956,2,1,6.19717789111092,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.361531418313248,233.93,1,2,5.451167243555176,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.799098330293692,93.6094,0,2,6.165516609859124,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.149863403249379,153.1366,0,2,8.062706504514342,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.8558629937903564,196.3426,1,2,6.673260558724076,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.6311785211036667,77.367,1,2,5.031313420384265,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.9842390767674607,158.6578,1,1,8.122553420340564,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-11.512925464970229,197.2452,2,1,7.7617204675427045,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.5302562534793904,63.4826,2,0,7.60193223414217,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.4734203930097207,177.0054,1,2,7.650294732883591,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-4.121967671526614,188.2556,2,1,8.125512877951996,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.721396199559282,34.4874,2,1,6.202583309568116,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.4613626653989886,230.2668,1,1,8.658548647821073,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.7589130323240685,73.2038,2,1,7.247203233759196,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.328236464296702,55.393,1,2,6.9262570703619515,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.518994816172202,43.6086,0,2,6.436984011177299,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-11.512925464970229,189.253,2,0,7.325164774694785,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1.8912514517940855,47.5692,1,1,7.229503656786967,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.404346205394022,130.5626,1,2,7.073662360704245,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.966460606391624,59.4536,2,0,6.754079964484209,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.196254021477967,107.7912,0,2,6.8903250614950355,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.1106158006292084,97.3752,0,2,6.86563244915906,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.8129606728363048,107.4622,1,1,7.434726976522701,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9093709625986577,232.7616,1,0,7.536306768770359,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.5652045827928354,90.2146,1,2,8.202094428841638,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.8913810971820515,156.0314,2,0,7.6092218621446,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.470001209935523,92.4488,1,1,7.213939140359562,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.01545377313672,104.499,2,0,6.939244265762096,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.402863721121686,194.5478,2,1,6.652851687353543,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.503933395757957,89.0488,2,0,7.144946269398504,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.2102092322780225,166.0816,1,2,6.508957509690424,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.580374644844497,34.5532,2,0,5.779442700963654,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.3867519449383123,182.7608,2,0,7.51622001031184,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.03916473254613,96.2094,1,2,5.249225909494462,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.495035582669561,179.2002,0,2,7.960534151490075,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.5833874450855743,146.4444,2,0,7.375624388009602,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.086371450124764,88.9514,1,1,7.661637009433852,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.663312354143916,74.838,1,0,7.338236856176586,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.688491089537222,97.841,1,1,7.134917154008816,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.837778446297289,155.8314,2,0,5.737419712515174,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.8782913198455593,80.6618,1,1,7.097074801132959,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.751794121083301,35.219,1,2,3.600567504473501,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.9423974045987453,86.4224,2,0,6.930170969644742,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.7033534995524846,178.2686,0,2,7.888532909411441,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.248594807005785,55.6614,2,0,6.577024025336779,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.824748025188733,238.1248,2,1,8.358536537250854,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.0256141631826448,132.9626,2,1,7.766809537028566,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.6123825579228037,34.2216,0,2,6.840314641442212,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.8885285217002212,100.3016,1,2,7.949319080709292,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.562142102491539,92.7146,0,2,7.457653956923435,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.432295600221307,196.0794,1,2,7.470631238207761,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.039903901830049,142.4838,1,2,6.331386558550391,False,False,True,False,False,False,False,True,False,False,False,False,False,False
